CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency
CUST0000593076,0.5093282052186614,165.07,1157.41,16
CUST0000244650,0.5093201469708154,81.96000000000001,567.38,20
CUST0000573159,0.5093049605670179,478.27,3243.6,32
CUST0000204955,0.5092996650017834,134.97,921.51,15
CUST0000733664,0.5092818476464472,196.82,1447.41,14
CUST0000285630,0.5092711685822817,186.7,1482.6299999999999,4
CUST0000963121,0.5092693584374002,324.6,2269.63,9
CUST0000952559,0.5092678006093945,109.49,740.15,17
CUST0000816910,0.5092573656858297,411.71999999999997,2867.65,24
CUST0000119291,0.5092398404038303,350.08,2541.61,14
CUST0000768351,0.5092317269975164,312.3,2226.27,12
CUST0000969586,0.5092262867983595,259.46999999999997,1940.47,16
CUST0000346668,0.509219599050668,116.13,742.87,15
CUST0000172741,0.5091743213004134,217.14000000000001,1591.05,10
CUST0000882972,0.5091712719202846,307.78,2161.1,15
CUST0000361150,0.5091330288462502,344.84,2474.32,8
CUST0000265278,0.5091325622872669,480.72,3370.8,22
CUST0000174486,0.5091272983333297,146.88,1023.42,16
CUST0000876242,0.5091225447806249,343.8,2389.83,26
CUST0000786988,0.5091095847606577,119.23,955.7,18
CUST0000786910,0.5091080968870141,130.85,894.62,22
CUST0000653716,0.5090885050635691,153.48,1053.32,14
CUST0000786224,0.5090849355155017,175.0,1270.82,15
CUST0000285747,0.5090748340985694,437.66999999999996,2935.35,47
CUST0000031002,0.5090723608456221,246.25,1731.95,10
CUST0000284393,0.5090486410347348,180.25,1188.22,17
CUST0000525986,0.5090210450231836,193.18,1402.84,23
CUST0000307304,0.5090059902865536,120.86,874.26,16
CUST0000917401,0.5089922271644587,118.57999999999998,791.86,15
CUST0000861003,0.5089819484624365,340.91999999999996,2367.86,19
CUST0000830474,0.5089687308982382,180.39,1340.82,15
CUST0000527261,0.5088937681500256,96.86,691.86,22
CUST0000450705,0.5088769476692834,81.1,617.35,17
CUST0000651440,0.5088699947055705,662.72,4709.29,13
CUST0000662234,0.5088664060835292,157.38,1281.3,3
CUST0000967130,0.5088494950255456,408.22,2897.51,14
CUST0000835472,0.5088490709424625,208.45,1524.56,13
CUST0000481448,0.5088322498249978,75.01,503.81,21
CUST0000918574,0.5088016541695775,275.89,1944.85,18
CUST0000217618,0.5087886986631582,132.65,935.14,18
CUST0000345155,0.5087822429871536,218.04999999999998,1639.67,7
CUST0000217473,0.5087406967084012,166.94,1231.55,19
CUST0000815957,0.5087236131101058,99.14,654.45,19
CUST0000607124,0.5087196635381399,323.98,2299.53,14
CUST0000705513,0.508717759239746,87.75,592.82,17
CUST0000456468,0.5087019551620404,186.35,1293.47,12
CUST0000613024,0.5087016104199704,124.44,846.66,16
CUST0000890453,0.5086936715685572,157.04,1008.1,24
CUST0000432464,0.5086894370224546,99.99000000000001,788.52,21
CUST0000082831,0.5086815332874708,442.42,3082.87,14
CUST0000111593,0.5086646343801473,283.13,2004.77,9
CUST0000274013,0.5086542763859925,550.49,4003.96,15
CUST0000546481,0.5086274000524842,223.34,1659.91,14
CUST0000421324,0.5086218369153199,174.13,1190.51,15
CUST0000173160,0.5086168187202629,396.71,2803.35,17
CUST0000879018,0.5085789025105465,131.55,980.6,18
CUST0000622539,0.5085722984223644,44.599999999999994,371.49,16
CUST0000688910,0.5085589996791668,269.74,1927.03,18
CUST0000824681,0.5085526991542537,197.03,1356.64,13
CUST0000125458,0.5085429669873328,355.32,2424.19,26
CUST0000961715,0.508522408203189,362.08,2599.24,14
CUST0000589582,0.508521037710633,124.8,915.26,18
CUST0000525535,0.5085142775579141,53.78,458.72,17
CUST0000304434,0.5084780603236752,210.28,1638.61,7
CUST0000721994,0.508475040028532,283.53,1836.43,32
CUST0000377476,0.5084696285093759,279.49,1907.27,27
CUST0000947135,0.508465314520683,213.46,1519.01,15
CUST0000553348,0.5084557563368066,165.08,1034.34,23
CUST0000570755,0.5084324169047675,27.330000000000002,141.20000000000002,22
CUST0000822844,0.5084304809825667,244.68,1750.2,13
CUST0000925400,0.5084162521615339,178.29,1136.42,32
CUST0000365477,0.5084065416390674,123.33,865.54,20
CUST0000900253,0.5084000175553672,157.91,1126.1,16
CUST0000683175,0.5083971589142302,205.12,1464.3799999999999,10
CUST0000112350,0.5083907879582485,157.42000000000002,1147.88,19
CUST0000813443,0.5083679033440655,170.39000000000001,1170.88,14
CUST0000815471,0.5083556672085999,205.4,1553.25,6
CUST0000546146,0.5083510712433559,287.71000000000004,2058.85,12
CUST0000530930,0.5083365208005909,152.26,946.88,33
CUST0000459012,0.5083309572064991,229.97,1364.06,34
CUST0000292144,0.5083300667773438,283.98,2034.84,12
CUST0000707319,0.5083237541546173,207.58,1540.71,11
CUST0000949893,0.5083088263695961,149.79,1061.84,16
CUST0000126967,0.5082877418891032,494.02,3407.56,29
CUST0000594829,0.5082564897519779,26.220000000000002,203.39000000000001,15
CUST0000456759,0.5082545895875448,202.60999999999999,1470.99,12
CUST0000769865,0.5082503668444198,276.2,1838.1299999999999,20
CUST0000215511,0.5082323691452919,38.18,358.2,17
CUST0000554294,0.5082321598734676,233.87,1624.24,15
CUST0000377074,0.5082108851468146,337.88,2369.78,13
CUST0000663838,0.5081956938083321,179.5,1157.15,15
CUST0000104715,0.5081883133986045,228.61,1639.1100000000001,12
CUST0000514646,0.5081497958465288,297.90999999999997,2191.86,8
CUST0000187411,0.5081340590201676,138.29999999999998,1045.88,16
CUST0000911359,0.5081132383868552,57.96000000000001,268.19,28
CUST0000858015,0.5081034140534897,329.15000000000003,2357.11,11
CUST0000854314,0.5080911053593923,187.88,1248.92,21
CUST0000986538,0.5080769417106936,273.23,1891.74,16
CUST0000448976,0.5080681677049337,316.78000000000003,2312.81,8
CUST0000056144,0.5080549674632071,389.55999999999995,2611.54,31
CUST0000376512,0.5080421456272386,269.48,1846.18,15
CUST0000949264,0.5080385286167874,131.74,826.8,25
CUST0000617976,0.5080270128919173,251.4,1805.0,19
CUST0000829071,0.5080151875988129,319.39,2303.01,8
CUST0000511406,0.5080121895706877,249.88,1792.04,9
CUST0000210937,0.5080076032605532,421.77,2951.09,33
CUST0000659396,0.5080031132765863,340.40999999999997,2480.43,8
CUST0000286744,0.5079812009002407,124.16,827.15,20
CUST0000972656,0.5079291590714992,196.08,1473.83,16
CUST0000797649,0.5079201922270384,206.4,1365.34,27
CUST0000537555,0.5079186039734109,265.11,1793.98,20
CUST0000305001,0.5079159643901121,225.41,1755.36,6
CUST0000125150,0.5077948200522503,215.22,1669.4,6
CUST0000086721,0.507790845299519,239.82,1617.4,16
CUST0000137518,0.5077894244583777,88.4,767.55,21
CUST0000130777,0.5077841087557269,231.64,1602.25,16
CUST0000603399,0.5077759240045404,219.8,1514.24,18
CUST0000285054,0.507755275579308,249.87,1773.57,13
CUST0000523602,0.5077436834943971,54.26,285.37,21
CUST0000568991,0.507738008311188,262.49,1891.07,10
CUST0000088127,0.5077311096940105,48.22,406.79,15
CUST0000193116,0.50770440875497,229.56,1609.34,9
CUST0000640477,0.5076325071941967,23.54,144.52,16
CUST0000835938,0.5076315272002427,199.75,1514.8,14
CUST0000213343,0.5076070775010086,243.10999999999999,1750.29,16
CUST0000146249,0.5075898021976222,287.69,2084.94,11
CUST0000893126,0.5075817940424929,288.57,2062.63,23
CUST0000432901,0.5075724937830088,160.35,1086.57,25
CUST0000832709,0.5075535963314197,100.64,649.51,20
CUST0000361605,0.5075479037582256,154.67000000000002,1126.34,18
CUST0000622071,0.5075456825448708,293.36,2029.85,14
CUST0000316233,0.5075418076279687,560.46,3931.37,14
CUST0000593976,0.5075401697039408,178.71,1075.48,30
CUST0000275926,0.5075356483141698,214.15,1549.64,16
CUST0000774266,0.5075283533720426,119.36,800.11,18
CUST0000141014,0.5075258087239822,125.86,970.53,17
CUST0000794898,0.5074957071275701,105.26,847.12,19
CUST0000503729,0.507488760388517,298.03000000000003,2105.75,16
CUST0000692216,0.507482851176039,234.5,1693.9,17
CUST0000197588,0.5074775935177289,131.09,815.21,26
CUST0000960799,0.5074531624672651,48.12,232.06,29
CUST0000100377,0.5074421256795612,302.6,2130.62,16
CUST0000501595,0.507430410629812,604.84,3937.4900000000002,59
CUST0000449897,0.5074209750365715,65.47,405.17,15
CUST0000499598,0.5074201764408657,25.62,230.18,16
CUST0000554551,0.507404177849824,190.47,1372.2,12
CUST0000186354,0.5073994226988885,319.07,2314.99,15
CUST0000799866,0.5073788391747858,275.21999999999997,1881.3899999999999,23
CUST0000797599,0.5073742216264309,123.44,712.47,24
CUST0000506167,0.5073718588199494,221.31,1433.28,22
CUST0000999336,0.5073686453777368,224.25,1673.65,11
CUST0000334711,0.5073652491651851,285.85,1987.25,24
CUST0000695224,0.5073453130856702,113.45,702.12,26
CUST0000610365,0.5073408521298077,106.94,716.64,18
CUST0000510991,0.5073395872374382,318.65,2198.24,28
CUST0000417885,0.5073335612769123,109.93,747.53,21
CUST0000298815,0.5073244182677823,196.14,1375.96,21
CUST0000586601,0.5073207633192555,49.44,247.85999999999999,25
CUST0000720536,0.5073174567235932,220.46,1548.87,17
CUST0000856537,0.5073067726146623,200.53,1447.41,15
CUST0000944684,0.5073033069130501,117.1,766.91,23
CUST0000543385,0.5072913893887001,257.5,1804.97,16
CUST0000700017,0.5072783512072743,199.06,1407.22,10
CUST0000601591,0.5072682480665451,41.519999999999996,137.66,23
CUST0000466594,0.5072345069503776,131.10999999999999,809.18,24
CUST0000512895,0.5072203211150826,59.82,423.35,18
CUST0000285053,0.5072186855763421,253.26,1815.93,22
CUST0000410059,0.5072007056748461,202.86,1473.83,25
CUST0000635165,0.5071978268564938,207.65,1528.15,9
CUST0000634796,0.5071578779162111,208.04000000000002,1537.34,11
CUST0000978107,0.5071507617333655,140.62,1102.45,19
CUST0000705327,0.5071424657542104,116.23,909.46,17
CUST0000241659,0.507134796699842,224.7,1761.35,9
CUST0000784913,0.5071329365311859,243.15,1730.62,11
CUST0000557867,0.5071306424530851,121.0,890.41,16
CUST0000385806,0.5071295624227703,421.8,2930.54,24
CUST0000780687,0.5071241030233873,196.57,1416.8799999999999,9
CUST0000592271,0.5071240804213847,352.22,2560.81,13
CUST0000854290,0.5071084460665394,359.17,2615.47,12
CUST0000543772,0.5071067823478254,349.79999999999995,2422.31,24
CUST0000769206,0.5070995794185855,326.35,2085.53,27
CUST0000802941,0.5070938320461145,264.34000000000003,1888.04,10
CUST0000359756,0.5070673798121805,220.13,1632.44,9
CUST0000565005,0.507066380512022,291.26,2102.2,10
CUST0000935539,0.5070519139256688,413.79,2874.8,21
CUST0000825921,0.5070482271737464,263.32,1810.07,13
CUST0000101614,0.5070449496816414,88.32,618.62,18
CUST0000406538,0.5070343088928111,128.1,918.64,15
CUST0000581426,0.5070332632671122,109.4,716.28,19
CUST0000708483,0.5070319965990033,142.38,974.79,25
CUST0000207858,0.5070191148601952,361.13,2540.33,27
CUST0000736444,0.5069932054431718,33.39,271.03,14
CUST0000445214,0.5069670102678598,70.51,535.2,21
CUST0000055131,0.5069621508654714,386.02,2728.8,14
CUST0000509893,0.5069565892674663,226.85000000000002,1622.49,11
CUST0000720868,0.5069503594077558,259.48,1863.1399999999999,19
CUST0000961679,0.5069500634305305,129.95,855.14,28
CUST0000541029,0.5069436933943171,188.76,1349.5,13
CUST0000321871,0.5069423347868689,161.24,1068.84,33
CUST0000926405,0.5069361175442368,322.88,2326.74,8
CUST0000722617,0.5069327788085635,296.77,2060.68,18
CUST0000477014,0.5069241520102458,34.25,238.92000000000002,19
CUST0000968509,0.5069129226033339,164.92000000000002,1163.3,17
CUST0000967324,0.5069091172544813,345.9,2468.57,12
CUST0000024524,0.5068954202678029,116.61,809.44,15
CUST0000374204,0.5068922045281554,154.06,1100.29,22
CUST0000804070,0.506864090531216,305.05,2129.23,21
CUST0000624496,0.5068505609049025,389.48,2735.2799999999997,20
CUST0000720048,0.5068398065719524,282.27,2025.5,15
CUST0000533753,0.506839617965885,360.06,2550.33,11
CUST0000059431,0.5068253238116227,61.78,504.40000000000003,17
CUST0000620701,0.506822788163023,84.25,693.0300000000001,17
CUST0000356221,0.5068217809335189,72.43,412.96,18
CUST0000092660,0.506806268134237,225.16,1439.96,24
CUST0000984992,0.5067868345114436,231.73,1684.26,15
CUST0000556279,0.5067862582403486,208.13,1514.76,13
CUST0000373921,0.5067843742237841,263.58,1978.58,13
CUST0000275572,0.5067820551077766,300.49,2035.31,24
CUST0000734822,0.5067790000941563,264.38,1919.23,19
CUST0000412192,0.5067659283260235,282.89,2029.85,9
CUST0000854704,0.5067599188187741,208.72,1414.32,30
CUST0000564105,0.5067440553293849,393.44,2861.42,11
CUST0000927709,0.5067273607115383,473.85,3290.09,29
CUST0000371746,0.5067110649427997,125.67999999999999,905.01,22
CUST0000914671,0.506693813178988,328.38,2293.71,17
CUST0000409199,0.5066925768240305,296.6,1995.55,34
CUST0000668984,0.5066712708129861,410.26,2919.17,15
CUST0000974846,0.5066658481909885,208.93,1378.98,24
CUST0000634652,0.5066237754843466,159.63,1053.15,29
CUST0000421176,0.5066169240110365,187.69,1367.44,19
CUST0000466349,0.5066144774432932,196.76,1486.13,10
CUST0000978515,0.5066128578206799,307.02,2293.81,9
CUST0000728082,0.5066093620364389,158.69,1257.98,4
CUST0000692426,0.5065627926639186,487.18,3348.06,29
CUST0000860598,0.5065578949443397,242.24,1817.92,12
CUST0000865812,0.5065517420823025,328.32,2432.24,12
CUST0000609081,0.5065340638162978,102.25,564.1,23
CUST0000065770,0.5065029955157392,448.47,3102.59,30
CUST0000976754,0.506499480601476,51.089999999999996,396.99,17
CUST0000343247,0.506496924678475,224.77,1563.22,19
CUST0000529573,0.5064951069008596,400.07,2919.09,9
CUST0000906792,0.5064850596844117,270.02,1988.01,11
CUST0000760807,0.5064492596770106,280.62,1996.56,23
CUST0000546750,0.5064485789087848,149.37,1033.01,26
CUST0000267119,0.5064144296875203,404.10999999999996,2855.64,18
CUST0000152869,0.5064060382703753,219.55,1584.88,14
CUST0000972712,0.5064051734707984,198.43,1459.13,8
CUST0000425526,0.5063958837481018,370.79999999999995,2697.9,15
CUST0000300421,0.5063887995455184,182.04,1196.1,19
CUST0000284931,0.5063878873913679,151.68,1091.96,23
CUST0000023293,0.5063856018392351,196.20999999999998,1497.0,7
CUST0000528605,0.5063789783426871,66.25999999999999,430.02,17
CUST0000058166,0.506360119532993,167.01,1139.74,16
CUST0000256271,0.5063556447260126,154.37,1162.55,16
CUST0000906271,0.5063334181414982,271.58,1987.88,9
CUST0000385297,0.5063032443014426,331.64,2352.48,16
CUST0000440312,0.5062751917678578,137.48,933.15,16
CUST0000721899,0.506262784544312,194.48000000000002,1370.3700000000001,19
CUST0000034443,0.5062588444097924,254.56,1888.47,21
CUST0000949897,0.506254874635963,201.81,1470.32,15
CUST0000139269,0.5062414350490968,333.78,2430.8,14
CUST0000060613,0.5062363763034384,357.74,2402.45,31
CUST0000317717,0.5062250435360833,225.64,1683.42,12
CUST0000220552,0.5062191696128032,123.13,844.25,26
CUST0000182891,0.5062046919645489,214.98000000000002,1629.41,9
CUST0000500458,0.5061788498386057,215.64,1502.33,16
CUST0000455437,0.5061610195745427,36.04,370.49,15
CUST0000744849,0.5061406900462273,82.3,544.79,20
CUST0000206744,0.5061377080691601,660.21,4514.39,38
CUST0000330719,0.5061233348057115,9.870000000000001,34.24,14
CUST0000847050,0.5061219775178982,202.43,1432.74,15
CUST0000308568,0.5061165827636374,310.96,2222.63,18
CUST0000342967,0.5061139605753084,73.23,544.96,15
CUST0000054148,0.5061110583568231,208.26,1448.95,15
CUST0000198920,0.5060989465220401,321.40000000000003,2253.47,18
CUST0000680328,0.5060955724364196,111.0,865.48,17
CUST0000976497,0.5060871666802849,147.61,1069.26,24
CUST0000843963,0.506075981784325,252.11999999999998,1775.12,17
CUST0000190471,0.5060593608487749,267.86,1877.21,17
CUST0000880925,0.5060445667256055,50.910000000000004,186.42,24
CUST0000746954,0.5060419014655255,261.62,1766.92,31
CUST0000081378,0.5060296966625708,223.48000000000002,1559.57,18
CUST0000197534,0.5060280864321598,324.61,2281.7400000000002,15
CUST0000875948,0.5060257973813613,213.86,1454.82,12
CUST0000819588,0.5060063735275476,154.61,1041.9,22
CUST0000938118,0.5060052185784492,238.04000000000002,1705.46,16
CUST0000287376,0.5060034026875743,196.99,1310.09,10
CUST0000285664,0.505989084514854,323.75,2355.96,8
CUST0000724698,0.5059860753481433,445.68,3153.45,17
CUST0000192650,0.5059731948077585,293.38,2079.31,17
CUST0000378145,0.5059430676785774,182.12,1290.16,24
CUST0000608284,0.5059408494129225,163.24,1220.64,16
CUST0000993999,0.505940263575297,225.10999999999999,1605.75,17
CUST0000379746,0.5059262685386798,53.93,275.86,24
CUST0000029663,0.5058863063216344,211.28,1394.63,21
CUST0000271157,0.5058810575425526,230.29,1755.17,13
CUST0000915866,0.5058695760348382,174.8,1003.3199999999999,46
CUST0000467917,0.5058629259585685,221.28,1614.06,15
CUST0000869970,0.5058599060602549,151.63,1045.22,21
CUST0000397175,0.5058381261682333,674.27,4773.89,10
CUST0000649699,0.5058341686450958,243.52,1680.06,17
CUST0000793982,0.5058078664220216,66.05000000000001,436.03,20
CUST0000294578,0.5057884985890309,49.43,348.09,16
CUST0000981467,0.505784329103735,141.87,980.28,18
CUST0000252870,0.5057778844186094,229.07,1499.63,24
CUST0000512063,0.505768802613093,192.95999999999998,1487.52,6
CUST0000026574,0.5057498228185655,275.53,2080.99,9
CUST0000445211,0.5057369733483976,205.25,1348.92,22
CUST0000257213,0.5057317928087348,200.07000000000002,1460.21,20
CUST0000182533,0.5056956657261931,298.34,2006.1200000000001,35
CUST0000845963,0.5056926716299837,241.51,1865.3,6
CUST0000777651,0.5056872653213875,215.25,1483.8,15
CUST0000481065,0.5056607545225137,36.19,359.51,16
CUST0000632698,0.5056472585354939,145.39999999999998,1003.68,19
CUST0000091226,0.5056436766290585,174.36,1345.48,14
CUST0000207772,0.5056401313495418,277.52,1975.06,26
CUST0000946140,0.5056385437491817,283.61,1909.19,14
CUST0000594433,0.5056071239461201,118.22,868.78,22
CUST0000463296,0.5056026383649986,400.98,2906.33,7
CUST0000454322,0.5055817885573555,270.83,1878.71,16
CUST0000934575,0.5055691850110251,116.08000000000001,826.49,25
CUST0000055142,0.5055486292085505,225.01,1680.12,13
CUST0000583745,0.5055416089309379,197.4,1328.8600000000001,29
CUST0000244699,0.5055415249831664,442.03,3097.61,15
CUST0000413672,0.5055256599690873,227.5,1656.54,11
CUST0000926108,0.5055237749388275,61.910000000000004,482.71,17
CUST0000408406,0.505503794007585,149.36,1020.97,20
CUST0000882511,0.5054660549147802,102.85000000000001,675.79,29
CUST0000087683,0.5054568853626937,130.06,897.83,20
CUST0000203436,0.5054450509354669,153.79,912.73,33
CUST0000020002,0.5054291855594146,171.21,1089.83,28
CUST0000391700,0.5054119386301197,218.08,1172.86,60
CUST0000903280,0.5054116504879669,235.55,1563.07,34
CUST0000574978,0.505411080194129,572.45,4009.37,22
CUST0000695362,0.5053961917990175,485.31,3518.52,13
CUST0000242435,0.5053934019452001,254.4,1874.3799999999999,13
CUST0000388132,0.5053927879581624,291.17,2053.06,15
CUST0000471434,0.5053717304618621,100.55,755.44,17
CUST0000836367,0.5053676921447211,260.44,1853.68,14
CUST0000309580,0.5053501095642934,240.51,1821.21,13
CUST0000575422,0.5053327264926374,197.03,1384.81,19
CUST0000916801,0.5053160266129495,573.0,3999.16,23
CUST0000372356,0.5053137208595642,105.88000000000001,559.18,35
CUST0000994254,0.5053035120080724,238.41,1878.11,5
CUST0000055078,0.5053019370385998,57.19,459.67,15
CUST0000640191,0.5052943269384973,256.99,1823.8700000000001,10
CUST0000295766,0.505291195580656,379.19,2744.22,9
CUST0000955990,0.50528626719677,337.89,2275.36,22
